sep=;
Year;Month;Day;Hour;Temperature;Pressure;WindSpeed;WindDirection
2022;11;08;12;7,7;752;3;0
2022;11;08;15;8,7;751;3;45
2022;11;08;18;8,2;752;2;90
2022;11;08;21;7,8;754;2;90
2022;11;09;00;6,8;755;3;90
2022;11;09;03;6;757;1;90
2022;11;09;06;5,5;757;0;180
2022;11;09;09;6,3;757;1;0
2022;11;09;12;7;756;2;315
2022;11;09;15;10,5;756;2;45
2022;11;09;18;10,2;756;2;45
2022;11;09;21;9,6;756;2;45
2022;11;10;00;9,9;756;3;45
2022;11;10;03;К сожалению фактических данных на эту дату в архиве нет;
2022;11;10;06;9,4;756;2;45
2022;11;10;09;9,7;757;2;45
2022;11;10;12;9,8;758;3;45
2022;11;10;15;10,4;759;2;45
2022;11;10;18;10;759;3;45
2022;11;10;21;9,9;760;2;90
2022;11;11;00;9,6;761;2;45
2022;11;11;03;9,4;761;2;90
2022;11;11;06;9,4;761;2;45
2022;11;11;09;9,1;760;4;45
2022;11;11;12;9,1;758;5;0
2022;11;11;15;9,5;756;4;45
2022;11;11;18;10,6;755;4;45
2022;11;11;21;9,3;756;3;90
2022;11;12;00;8,8;757;2;90
2022;11;12;03;9,6;756;2;90
2022;11;12;06;11,2;755;4;45
2022;11;12;09;10,3;753;3;90
2022;11;12;12;10,7;752;5;90
2022;11;12;15;10,7;755;5;90
2022;11;12;18;10;757;4;90
2022;11;12;21;9,1;758;4;90
2022;11;13;00;8,5;759;3;90
2022;11;13;03;8,9;760;4;135
2022;11;13;06;8,5;763;6;135
2022;11;13;09;6,4;765;3;135
2022;11;13;12;6,8;767;2;180
2022;11;13;15;7,5;769;2;135
2022;11;13;18;6,2;770;4;180
2022;11;13;21;5,3;771;2;180
2022;11;14;00;2,2;773;2;180
2022;11;14;03;0,5;773;1;180
2022;11;14;06;-0,6;773;0;180
2022;11;14;09;-0,2;773;0;180
2022;11;14;12;1,7;773;0;180
2022;11;14;15;3,4;772;2;45
2022;11;14;18;3,5;770;2;0
2022;11;14;21;2,8;769;3;0
2022;11;15;00;1,8;767;2;0
2022;11;15;03;2;765;2;0
2022;11;15;06;0,8;762;0;180
2022;11;15;09;0,8;761;1;270
2022;11;15;12;1;761;1;270
2022;11;15;15;1,2;762;1;225
2022;11;15;18;1,3;763;1;225
2022;11;15;21;2,2;764;1;225
2022;11;16;00;1,6;765;1;225
2022;11;16;03;0,5;765;2;180
2022;11;16;06;-0,1;765;1;180
2022;11;16;09;-1,4;765;2;180
2022;11;16;12;-0,9;766;2;180
2022;11;16;15;-1;766;2;135
2022;11;16;18;-1,9;765;1;135
2022;11;16;21;-1;765;1;135
2022;11;17;00;-0,6;764;1;135
2022;11;17;03;0,2;763;1;180
2022;11;17;06;1;762;3;180
2022;11;17;09;1;762;1;225
2022;11;17;12;1,5;762;1;225
2022;11;17;15;1;763;1;270
2022;11;17;18;0,2;764;2;270
2022;11;17;21;-0,2;765;2;270
2022;11;18;00;-0,6;766;1;270
2022;11;18;03;-1,3;766;1;270
2022;11;18;06;-1,9;766;0;180
2022;11;18;09;-1,7;765;1;225
2022;11;18;12;-1,6;765;2;225
2022;11;18;15;-1;765;1;225
2022;11;18;18;-2,3;765;1;225
2022;11;18;21;-1,8;766;1;225
2022;11;19;00;-1,9;767;2;270
2022;11;19;03;-2,5;767;1;270
2022;11;19;06;-3,4;767;1;225
2022;11;19;09;-4,7;768;2;270
2022;11;19;12;-6;769;1;270
2022;11;19;15;-5,2;769;1;270
2022;11;19;18;-5,6;768;1;270
2022;11;19;21;-4,7;768;1;270
2022;11;20;00;-4,5;767;2;270
2022;11;20;03;-4,7;766;1;270
2022;11;20;06;-4,3;765;1;270
2022;11;20;09;-5;765;2;270
2022;11;20;12;-4,8;766;2;270
2022;11;20;15;-4,3;766;2;270
2022;11;20;18;-4;766;2;315
2022;11;20;21;-3,4;767;1;270
2022;11;21;00;-4,2;768;1;315
2022;11;21;03;-5;768;2;315
2022;11;21;06;-5,1;768;2;270
2022;11;21;09;-5,7;767;1;270
2022;11;21;12;-5,4;767;2;270
2022;11;21;15;-5;766;1;270
2022;11;21;18;-5,6;766;1;270
2022;11;21;21;-6,1;766;1;270
2022;11;22;00;-6,4;765;1;270
2022;11;22;03;-6,6;765;1;270
2022;11;22;06;-7,4;765;1;270
2022;11;22;09;-5,8;764;1;270
2022;11;22;12;-3,8;763;1;225
2022;11;22;15;-2,5;763;1;225
2022;11;22;18;-2,7;762;1;225
2022;11;22;21;-2,5;762;2;225
2022;11;23;00;-2,3;762;1;225
2022;11;23;03;-1,8;762;1;225
2022;11;23;06;-2,3;762;1;225
2022;11;23;09;-2,7;762;1;225
2022;11;23;12;-1,6;762;1;225
2022;11;23;15;-1,8;763;1;270
2022;11;23;18;-2,9;763;1;225
2022;11;23;21;-3;764;1;270
2022;11;24;00;-4,3;765;1;270
2022;11;24;03;-5;765;2;225
2022;11;24;06;-4,8;766;1;270
2022;11;24;09;-5,5;766;1;270
2022;11;24;12;-5,1;767;1;270
2022;11;24;15;-5,1;768;1;270
2022;11;24;18;-5,9;768;1;270
2022;11;24;21;-6,5;769;1;270
2022;11;25;00;-7,1;770;1;270
2022;11;25;03;-8;771;1;270
2022;11;25;06;-7,4;771;1;270
2022;11;25;09;-6;772;1;270
2022;11;25;12;-4,2;773;1;270
2022;11;25;15;-3,7;773;1;270
2022;11;25;18;-5,1;773;1;225
2022;11;25;21;-6,2;773;2;270
2022;11;26;00;-8;774;1;270
2022;11;26;03;-8,5;774;1;270
2022;11;26;06;-9,4;775;1;270
2022;11;26;09;-10,3;775;2;270
2022;11;26;12;-9,9;776;1;270
2022;11;26;15;-8,9;776;3;315
2022;11;26;18;-9,5;776;2;270
2022;11;26;21;-10;776;1;270
2022;11;27;00;-10,3;776;1;270
2022;11;27;03;-10,1;776;1;270
2022;11;27;06;-10,2;776;1;270
2022;11;27;09;-9,3;776;1;270
2022;11;27;12;-7,6;776;1;315
2022;11;27;15;-6,2;776;1;270
2022;11;27;18;-5,4;777;1;270
2022;11;27;21;-4,9;777;1;270
2022;11;28;00;-4,1;777;1;270
2022;11;28;03;-3,6;777;2;270
2022;11;28;06;-4,2;777;2;270
2022;11;28;09;-4,7;777;3;270
2022;11;28;12;-3,8;778;2;315
2022;11;28;15;-3,1;778;2;315
2022;11;28;18;-2,5;778;2;315
2022;11;28;21;-2,1;778;2;315
2022;11;29;00;-2,1;779;2;315
2022;11;29;03;-2,2;779;2;315
2022;11;29;06;-2,3;779;2;270
2022;11;29;09;-2,1;780;1;270
2022;11;29;12;-2;780;1;315
2022;11;29;15;-1,7;780;1;315
2022;11;29;18;-1,8;780;2;270
2022;11;29;21;-1,9;780;2;270
2022;11;30;00;-2;780;2;270
2022;11;30;03;-2,1;780;2;315
2022;11;30;06;-2,3;780;2;315
2022;11;30;09;-2,6;780;2;270
2022;11;30;12;-2,7;780;1;270
2022;11;30;15;-2,8;780;1;270
2022;11;30;18;-3,2;779;2;270
2022;11;30;21;-2,5;779;-9999;
2022;12;01;00;
2022;12;01;03;
2022;12;01;06;-3,7;780;-9999;
2022;12;01;09;-3,3;780;0;180
2022;12;01;12;-3,4;780;1;0
2022;12;01;15;-2,8;780;0;180
2022;12;01;18;-4,2;780;1;270
2022;12;01;21;-5,7;780;1;315
2022;12;02;00;-7,4;781;0;180
2022;12;02;03;-8,7;781;0;180
2022;12;02;06;-8,8;781;1;270
2022;12;02;09;-9,2;780;1;270
2022;12;02;12;-7,5;781;0;180
2022;12;02;15;-5,8;780;1;270
2022;12;02;18;-6,3;780;1;270
2022;12;02;21;-6,3;780;2;315
2022;12;03;00;-5,8;780;1;315
2022;12;03;03;-5,9;780;2;315
2022;12;03;06;-5,9;779;1;270
2022;12;03;09;-6,5;779;3;270
2022;12;03;12;-5,6;779;2;315
2022;12;03;15;-4,4;779;1;315
2022;12;03;18;-3,7;778;2;0
